date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir,ww,w,sun,vis,clht,clamt
01-jan-2019 00:00,0,0,0,8.5,0,7.1,5.5,9,81,1037.5,2,4,2,240,2,11,0,25000,20,8
01-jan-2019 01:00,0,0,0,8.5,0,7.1,5.5,9,81,1037.4,2,3,2,270,2,11,0,25000,19,8
01-jan-2019 02:00,0,0,0,8.4,0,7.2,5.7,9.2,83,1037.3,2,3,2,280,2,11,0,25000,18,8
01-jan-2019 03:00,0,0,0,8.5,0,6.7,4.4,8.4,75,1037.3,2,5,2,260,2,11,0,25000,20,8
01-jan-2019 04:00,0,0,0,8.5,0,6.7,4.3,8.4,75,1037.3,2,5,2,270,2,11,0,25000,20,8
01-jan-2019 05:00,0,0,0,8.2,0,6.6,4.6,8.5,78,1037.4,2,3,2,290,2,11,0,25000,20,8
01-jan-2019 06:00,0,0,0,8,0,6.4,4.3,8.3,78,1037.5,2,2,2,330,2,11,0,25000,22,8
01-jan-2019 07:00,0,0,0,7.9,0,6.2,4.1,8.1,76,1038.1,2,4,2,310,2,11,0,25000,22,8
01-jan-2019 08:00,0,0,0,8,0,6.1,3.6,7.9,74,1038.6,2,3,2,320,2,11,0,25000,22,7
01-jan-2019 09:00,0,0,0,7.9,0,6.3,4.2,8.3,78,1039.3,2,2,2,10,2,11,0,30000,21,7
01-jan-2019 10:00,0,0,0,8,0,6.2,3.9,8,75,1039.5,2,2,2,20,2,11,0,35000,22,7
01-jan-2019 11:00,0,0,0,8.2,0,6.5,4.3,8.3,77,1039.5,2,3,2,270,2,11,0,40000,22,7
01-jan-2019 12:00,0,0,0,8.4,0,6.6,4.2,8.3,75,1039.3,2,2,2,270,2,11,0,45000,22,7
01-jan-2019 13:00,0,0,0,8.4,0,6.7,4.6,8.4,77,1039.1,2,3,2,250,2,11,0,45000,21,7
01-jan-2019 14:00,0,0,0,8.5,0,6.7,4.5,8.4,75,1039.1,2,2,2,260,2,11,0,45000,21,7
01-jan-2019 15:00,0,0,0,8.3,0,6.7,4.8,8.5,78,1039.2,2,3,2,320,2,11,0,45000,21,7
01-jan-2019 16:00,0,0,0,8.3,0,6.7,4.6,8.5,78,1039.5,2,2,2,260,2,11,0,45000,21,7
01-jan-2019 17:00,0,0,0,8.1,0,6.7,4.9,8.7,81,1040,2,2,2,330,2,11,0,45000,21,7
01-jan-2019 18:00,0,0,0,8.1,0,6.6,4.6,8.5,79,1040.3,2,3,2,340,2,11,0,45000,21,7
01-jan-2019 19:00,0,0,0,8.1,0,6.5,4.5,8.4,78,1040.7,2,3,2,310,2,11,0,45000,21,7
01-jan-2019 20:00,0,0,0,8,0,6.6,4.8,8.6,80,1041.2,2,3,2,320,2,11,0,45000,20,7
01-jan-2019 21:00,0,0,0,7.8,0,6.5,4.8,8.6,82,1041.3,2,4,2,350,2,11,0,45000,20,7
01-jan-2019 22:00,2,0,0,7.6,0,6.7,5.6,9.1,87,1041.5,2,3,2,10,50,52,0,16000,22,7
01-jan-2019 23:00,2,0,0,7.3,0,6.8,6.3,9.5,93,1041.9,2,2,2,350,50,52,0,8000,22,7
02-jan-2019 00:00,0,0.1,0,7.5,0,7.3,7,10.1,97,1041.7,2,2,2,10,20,52,0,8000,24,7
02-jan-2019 01:00,0,0.1,0,7.3,0,7.1,6.9,9.9,97,1042.1,2,2,2,340,20,52,0,7000,12,7
02-jan-2019 02:00,0,0.2,0,7.3,0,7.1,6.9,9.9,97,1042.3,2,1,2,290,50,52,0,2500,8,8
02-jan-2019 03:00,0,0.3,0,7.2,0,7,6.8,9.9,97,1042.4,2,1,2,280,50,52,0,700,10,8
02-jan-2019 04:00,0,0.1,0,7,0,6.8,6.6,9.7,97,1042.3,2,3,2,280,58,64,0,3500,10,8
02-jan-2019 05:00,0,0.1,0,7,0,6.9,6.7,9.9,99,1041.9,2,3,2,340,50,52,0,1800,6,8
02-jan-2019 06:00,0,0.7,0,7.2,0,7.1,7,10,99,1041.8,2,3,2,320,58,64,0,1600,3,8
02-jan-2019 07:00,0,1.5,0,7,0,7,6.9,10,100,1042,2,4,2,90,61,66,0,2000,3,8
02-jan-2019 08:00,0,1,0,6.9,0,6.8,6.6,9.8,99,1042.4,2,7,2,110,61,66,0,2000,4,7
02-jan-2019 09:00,0,1,0,7,0,7,6.9,10,100,1042.9,2,7,2,100,61,66,0,2000,3,7
02-jan-2019 10:00,0,0.5,0,7.3,0,7.3,7.2,10.2,100,1043.2,2,7,2,120,61,64,0,1800,2,8
02-jan-2019 11:00,0,0.6,0,7.2,0,7.1,6.9,10,99,1043.3,2,7,2,120,61,64,0,1200,4,8
02-jan-2019 12:00,0,0.6,0,7.2,0,7.2,7.1,10.2,100,1042.9,2,7,2,120,61,64,0,2000,3,8
02-jan-2019 13:00,0,0.7,0,7,0,6.9,6.8,9.9,99,1042.3,2,9,2,120,61,66,0,2500,3,8
02-jan-2019 14:00,0,0.2,0,6.7,0,6.5,6.3,9.5,97,1042,2,9,2,120,61,66,0,2500,3,7
02-jan-2019 15:00,0,0.2,0,6.6,0,6.4,6.1,9.4,97,1041.8,2,7,2,120,61,66,0,20000,9,7
02-jan-2019 16:00,2,0,0,6.9,0,6.1,5,8.8,88,1041.8,2,5,2,120,21,62,0,25000,21,7
02-jan-2019 17:00,0,0,0,6.4,0,5.8,5,8.7,91,1041.6,2,5,2,130,2,11,0,25000,21,7
02-jan-2019 18:00,0,0,0,6.8,0,5.9,4.8,8.6,87,1041.5,2,5,2,120,2,62,0,25000,22,7
02-jan-2019 19:00,0,0,0,6.9,0,6.1,5.1,8.8,88,1041.8,2,4,2,90,2,11,0,25000,20,7
02-jan-2019 20:00,0,0,0,6.9,0,6.3,5.6,9.1,91,1042,2,3,2,110,2,11,0,25000,22,7
02-jan-2019 21:00,2,0,0,6.6,0,6.2,5.8,9.2,94,1041.8,2,4,2,130,20,52,0,30000,22,8
02-jan-2019 22:00,2,0,0,6.8,0,6.3,5.6,9.1,93,1041.6,2,4,2,100,50,52,0,25000,16,8
02-jan-2019 23:00,2,0,0,6.6,0,6.3,5.9,9.3,95,1041.4,2,3,2,110,50,52,0,7000,14,8
03-jan-2019 00:00,0,0.2,0,6.3,0,6.2,6,9.4,98,1040.8,2,4,2,100,20,52,0,22000,24,7
03-jan-2019 01:00,2,0,0,6.5,0,6.4,6.3,9.5,98,1040.5,2,5,2,80,50,52,0,18000,16,8
03-jan-2019 02:00,0,0.4,0,6.4,0,6.2,6,9.3,97,1040.4,2,6,2,100,58,65,0,7000,7,8
03-jan-2019 03:00,0,0.3,0,6.7,0,6.5,6.3,9.5,97,1040.1,2,7,2,100,21,65,0,18000,24,7
03-jan-2019 04:00,0,0.3,0,7.4,0,7.3,7.2,10.1,99,1039.9,2,5,2,110,50,52,0,6000,8,8
03-jan-2019 05:00,0,0.4,0,7.2,0,7,6.7,9.9,97,1039.5,2,9,2,140,21,65,0,20000,12,7
03-jan-2019 06:00,0,0.2,0,7.2,0,7.1,7,10,99,1039.6,2,6,2,150,50,65,0,7000,16,7
03-jan-2019 07:00,0,0.1,0,7.2,0,7,6.8,9.9,97,1039.7,2,4,2,150,20,52,0,22000,24,7
03-jan-2019 08:00,2,0,0,7.2,0,7,6.7,9.9,97,1040.1,2,3,2,150,20,52,0,25000,14,7
03-jan-2019 09:00,2,0,0,7.4,0,6.9,6.3,9.5,93,1040.7,2,4,2,160,20,52,0,22000,15,7
03-jan-2019 10:00,0,0,0,7.3,0,6.5,5.5,9,88,1041,2,4,2,170,2,11,0,20000,35,8
03-jan-2019 11:00,0,0,0,7.4,0,6.3,4.8,8.7,84,1041.3,2,6,2,160,2,11,0,40000,25,8
03-jan-2019 12:00,0,0,0,7.4,0,6,4.2,8.2,80,1040.7,2,7,2,170,2,52,0,40000,25,8
03-jan-2019 13:00,0,0,0,7.4,0,5.9,4,8.1,79,1040.2,2,9,2,160,2,11,0,40000,35,8
03-jan-2019 14:00,0,0,0,7.1,0,5.4,3.1,7.6,75,1040.1,2,10,2,160,2,11,0,45000,34,8
03-jan-2019 15:00,0,0,0,6.6,0,5,2.7,7.4,76,1040.3,2,10,2,140,2,11,0,40000,28,7
03-jan-2019 16:00,0,0,0,6.6,0,5.2,3.2,7.7,79,1040.4,2,9,2,130,2,11,0,40000,25,7
03-jan-2019 17:00,0,0,0,6.7,0,5.3,3.3,7.8,79,1040.5,2,10,2,140,2,11,0,35000,24,7
03-jan-2019 18:00,0,0,0,6.8,0,5.2,3.1,7.6,77,1040.6,2,10,2,140,2,11,0,30000,25,7
03-jan-2019 19:00,0,0,0,6.7,0,5.2,3,7.6,78,1040.7,2,10,2,140,2,11,0,30000,25,7
03-jan-2019 20:00,0,0,0,6.6,0,5,2.8,7.4,76,1040.7,2,10,2,140,2,11,0,30000,25,7
03-jan-2019 21:00,0,0,0,6.4,0,4.7,2.2,7.2,75,1040.5,2,11,2,140,2,11,0,35000,25,7
03-jan-2019 22:00,0,0,0,6.5,0,4.9,2.5,7.4,76,1040.7,2,11,2,140,2,11,0,35000,28,7
03-jan-2019 23:00,0,0,0,6.5,0,4.9,2.5,7.4,76,1040.8,2,11,2,140,2,11,0,40000,30,7
04-jan-2019 00:00,0,0,0,6.4,0,4.7,2.3,7.2,75,1040.8,2,12,2,140,2,11,0,40000,25,7
04-jan-2019 01:00,0,0,0,6.5,0,5,2.8,7.5,78,1040.6,2,10,2,140,2,11,0,40000,25,7
04-jan-2019 02:00,0,0,0,6.4,0,4.9,2.9,7.5,78,1040.5,2,11,2,140,2,11,0,40000,24,7
04-jan-2019 03:00,0,0,0,6.4,0,4.9,2.7,7.5,78,1040.4,2,10,2,140,2,11,0,40000,28,7
04-jan-2019 04:00,0,0,0,6.3,0,4.6,2.2,7.1,75,1040.5,2,9,2,140,2,11,0,40000,30,7
04-jan-2019 05:00,0,0,0,6.4,0,4.8,2.6,7.3,76,1040.2,2,7,2,140,2,11,0,40000,22,7
04-jan-2019 06:00,0,0,0,6.2,0,4.9,3.2,7.6,80,1039.9,2,8,2,140,2,11,0,40000,22,7
04-jan-2019 07:00,0,0,0,6.4,0,4.8,2.6,7.3,76,1040,2,7,2,140,2,11,0,40000,28,7
04-jan-2019 08:00,0,0,0,6.6,0,4.7,1.9,7,72,1040.3,2,8,2,140,2,11,0,30000,28,7
04-jan-2019 09:00,0,0,0,6.3,0,5.1,3.5,7.8,82,1040.8,2,8,2,140,2,11,0,40000,24,7
04-jan-2019 10:00,0,0,0,6.4,0,5.4,4,8.2,85,1041.1,2,6,2,140,2,11,0,50000,24,7
04-jan-2019 11:00,0,0,0,6.9,0,5.3,3,7.6,77,1041,2,7,2,160,2,11,0,50000,24,7
04-jan-2019 12:00,0,0,0,7.3,0,5.7,3.5,7.9,77,1040.5,2,7,2,150,2,11,0,50000,24,7
04-jan-2019 13:00,0,0,0,7.4,0,5.5,3,7.5,73,1040.1,2,8,2,150,2,11,0,50000,24,7
04-jan-2019 14:00,0,0,0,7.4,0,6,4.1,8.2,80,1040,2,6,2,160,2,11,0,50000,24,7
04-jan-2019 15:00,0,0,0,7.2,0,5.8,3.9,8.1,80,1039.9,2,8,2,170,2,11,0,50000,22,7
04-jan-2019 16:00,0,0,0,6.7,0,5.1,2.8,7.5,76,1040.1,2,8,2,170,2,11,0,40000,20,7
04-jan-2019 17:00,0,0,0,6.4,0,4.8,2.5,7.3,76,1040.1,2,8,2,150,2,11,0,40000,20,7
04-jan-2019 18:00,0,0,0,6.2,0,4.9,3.1,7.6,80,1040.1,2,7,2,150,2,11,0,30000,20,7
04-jan-2019 19:00,0,0,0,6.2,0,4.9,3.2,7.6,80,1040.2,2,8,2,160,2,11,0,30000,21,7
04-jan-2019 20:00,0,0,0,6.1,0,4.7,2.8,7.4,79,1040.4,2,9,2,170,2,11,0,30000,21,7
04-jan-2019 21:00,0,0,0,6.3,0,5,3.3,7.7,80,1040.4,2,8,2,170,2,11,0,30000,21,7
04-jan-2019 22:00,0,0,0,6.3,0,4.9,2.8,7.5,79,1040.3,2,9,2,170,2,11,0,30000,21,7
04-jan-2019 23:00,0,0,0,6.3,0,4.9,2.8,7.5,79,1040.3,2,9,2,180,2,11,0,30000,21,7
05-jan-2019 00:00,0,0,0,6.3,0,5,3.2,7.7,80,1039.9,2,8,2,180,2,11,0,30000,20,7
05-jan-2019 01:00,0,0,0,6.2,0,5,3.4,7.8,82,1039.5,2,7,2,160,2,11,0,30000,20,7
05-jan-2019 02:00,0,0,0,6.4,0,5.1,3.2,7.7,81,1039.2,2,6,2,170,2,11,0,30000,20,7
05-jan-2019 03:00,0,0,0,6.4,0,5.1,3.4,7.7,81,1039.1,2,8,2,180,2,11,0,30000,20,7
05-jan-2019 04:00,0,0,0,6.4,0,5.2,3.6,7.9,82,1038.9,2,6,2,180,2,11,0,30000,20,7
05-jan-2019 05:00,0,0,0,6.5,0,5.4,3.8,8.1,84,1038.4,2,6,2,180,2,11,0,30000,17,7
05-jan-2019 06:00,0,0,0,6.6,0,5,2.8,7.4,76,1038.1,2,6,2,190,2,11,0,30000,18,7
05-jan-2019 07:00,0,0,0,6.9,0,5.7,4.1,8.2,82,1037.9,2,7,2,190,2,11,0,30000,18,7
05-jan-2019 08:00,0,0,0,6.9,0,5.6,3.9,8.1,81,1038,2,7,2,200,2,11,0,30000,18,7
05-jan-2019 09:00,0,0,0,7.1,0,5.8,4,8.2,81,1038.3,2,7,2,190,2,11,0,35000,20,7
05-jan-2019 10:00,0,0,0,7.4,0,6,4.1,8.2,80,1038.3,2,7,2,190,2,11,0,35000,20,7
05-jan-2019 11:00,0,0,0,7.7,0,6.2,4.3,8.3,79,1038.5,2,8,2,190,2,11,0,40000,19,7
05-jan-2019 12:00,0,0,0,7.9,0,6.6,4.9,8.7,82,1038.2,2,7,2,190,2,11,0,40000,19,8
05-jan-2019 13:00,0,0,0,8.1,0,6.7,5,8.7,81,1037.7,2,7,2,200,2,11,0,40000,22,8
05-jan-2019 14:00,0,0,0,8.3,0,7.1,5.6,9.1,83,1037.4,2,7,2,190,2,11,0,35000,23,8
05-jan-2019 15:00,0,0,0,8.2,0,7.2,5.9,9.4,86,1037.3,2,6,2,190,2,11,0,35000,22,8
05-jan-2019 16:00,0,0,0,8.2,0,7.3,6.3,9.5,87,1037.3,2,6,2,190,2,11,0,30000,23,8
05-jan-2019 17:00,0,0,0,8,0,7.2,6.3,9.5,89,1037.6,2,5,2,190,2,11,0,30000,26,8
05-jan-2019 18:00,0,0,0,8,0,7.2,6.3,9.5,89,1037.5,2,4,2,190,2,11,0,30000,27,8
05-jan-2019 19:00,0,0,0,8,0,7.3,6.4,9.7,90,1037.6,2,4,2,200,2,11,0,30000,27,8
05-jan-2019 20:00,0,0,0,8.1,0,7.5,6.7,9.9,92,1037.6,2,4,2,210,2,11,0,30000,25,7
05-jan-2019 21:00,0,0,0,8.1,0,7.6,7,10,93,1037.8,2,5,2,210,2,11,0,25000,25,7
05-jan-2019 22:00,0,0,0,8.1,0,7.6,7,10,93,1037.7,2,5,2,210,2,11,0,25000,24,7
05-jan-2019 23:00,0,0,0,8.2,0,7.6,7,10,92,1037.5,2,4,2,210,2,11,0,25000,24,7
06-jan-2019 00:00,0,0,0,8.1,0,7.5,6.8,9.9,92,1037.3,2,4,2,210,2,11,0,20000,24,7
06-jan-2019 01:00,0,0,0,8,0,7.4,6.6,9.8,92,1037.1,2,4,2,200,2,11,0,20000,23,7
06-jan-2019 02:00,0,0,0,8.1,0,7.1,6,9.3,86,1037.1,2,5,2,230,2,11,0,20000,23,7
06-jan-2019 03:00,0,0,0,8.3,0,7.1,5.7,9.1,83,1037.4,2,5,2,230,2,11,0,20000,23,7
06-jan-2019 04:00,0,0,0,8,0,7,5.9,9.2,86,1037.4,2,4,2,230,2,11,0,20000,23,7
06-jan-2019 05:00,0,0,0,8.1,0,7.1,5.9,9.3,86,1037.1,2,4,2,230,2,11,0,20000,22,7
06-jan-2019 06:00,0,0,0,8.2,0,7.2,6,9.4,86,1036.9,2,4,2,230,2,11,0,25000,21,7
06-jan-2019 07:00,0,0,0,8,0,7.1,6.1,9.4,87,1036.9,2,4,2,210,2,11,0,25000,21,7
06-jan-2019 08:00,0,0,0,7.9,0,7.2,6.3,9.6,90,1037.4,2,3,2,210,2,11,0,25000,19,7
06-jan-2019 09:00,0,0,0,7.1,0,6.5,5.7,9.2,91,1037.8,2,3,2,190,2,11,0,25000,210,6
06-jan-2019 10:00,0,0,0,7.8,0,7.3,6.8,9.8,93,1037.9,2,3,2,200,2,11,0,25000,21,7
06-jan-2019 11:00,0,0,0,9,0,8.2,7.4,10.2,89,1038.1,2,5,2,210,2,11,0,28000,23,7
06-jan-2019 12:00,0,0,0,9.5,0,8.7,7.9,10.6,89,1037.8,2,6,2,210,2,11,0,28000,24,7
06-jan-2019 13:00,0,0,0,9.7,0,8.9,8.1,10.8,89,1037.3,2,7,2,210,2,11,0,28000,26,7
06-jan-2019 14:00,0,0,0,9.9,0,9,8.1,10.8,88,1037.1,2,10,2,210,2,11,0,28000,23,7
06-jan-2019 15:00,0,0,0,9.7,0,9,8.2,10.9,91,1037.1,2,8,2,230,2,11,0,28000,18,7
06-jan-2019 16:00,0,0,0,9.6,0,8.9,8.1,10.8,91,1037.4,2,7,2,230,2,11,0,28000,18,7
06-jan-2019 17:00,0,0,0,9.1,0,8.4,7.7,10.5,91,1037.5,2,6,2,230,2,11,0,25000,19,7
06-jan-2019 18:00,0,0,0,8.9,0,8.4,7.8,10.6,93,1037.5,2,6,2,230,2,11,0,25000,43,7
06-jan-2019 19:00,0,0,0,8.9,0,8.2,7.4,10.3,90,1037.7,2,5,2,220,2,11,0,25000,42,7
06-jan-2019 20:00,0,0,0,8.7,0,8,7.2,10.2,90,1037.5,2,6,2,230,2,11,0,25000,50,7
06-jan-2019 21:00,0,0,0,8.3,0,7.7,7.1,10,92,1037.6,2,5,2,220,2,11,0,20000,15,7
06-jan-2019 22:00,0,0,0,8.6,0,8.1,7.5,10.4,93,1037.4,2,7,2,230,2,11,0,20000,15,7
06-jan-2019 23:00,0,0,0,8.9,0,8.4,7.9,10.6,93,1037.3,2,5,2,220,2,11,0,20000,7,7
07-jan-2019 00:00,2,0,0,9.1,0,9,8.8,11.4,99,1037.1,2,8,2,210,50,52,0,4000,3,7
07-jan-2019 01:00,2,0,0,9.3,0,9.2,9.1,11.5,99,1037.2,2,7,2,230,50,52,0,1600,2,7
07-jan-2019 02:00,2,0,0,9.4,0,9.4,9.3,11.8,100,1036.7,2,8,2,230,50,52,0,1600,2,7
07-jan-2019 03:00,2,0,0,9.6,0,9.6,9.5,11.9,100,1036.3,2,6,2,230,50,52,0,4000,2,7
07-jan-2019 04:00,2,0,0,9.8,0,9.8,9.8,12.1,100,1036.2,2,7,2,230,20,52,0,20000,3,7
07-jan-2019 05:00,0,0,0,9.5,0,9.3,9.1,11.5,97,1035.5,2,7,2,230,2,11,0,20000,30,7
07-jan-2019 06:00,0,0,0,9.8,0,9.6,9.3,11.8,97,1035.4,2,8,2,230,2,52,0,20000,6,7
07-jan-2019 07:00,0,0,0,9.9,0,9.5,9,11.5,95,1035.3,2,8,2,240,2,11,0,20000,9,7
07-jan-2019 08:00,0,0,0,9.9,0,9.3,8.6,11.2,92,1035.2,2,9,2,230,2,11,0,25000,10,7
07-jan-2019 09:00,0,0,0,9.9,0,8.9,7.8,10.6,87,1035.3,2,15,2,250,2,11,0,30000,18,7
07-jan-2019 10:00,0,0,0,10,0,9,8,10.7,87,1035.6,2,15,2,250,2,11,0,35000,24,7
07-jan-2019 11:00,0,0,0,10.1,0,9,7.8,10.6,86,1035.3,2,12,2,230,2,11,0,35000,240,7
07-jan-2019 12:00,0,0,0,10,0,8.6,7.1,10,82,1035.2,2,12,2,240,2,11,0,35000,140,7
07-jan-2019 13:00,0,0,0,10.1,0,8.6,7,10,81,1034.4,2,12,2,250,2,11,0,30000,130,7
07-jan-2019 14:00,0,0,0,10.2,0,8.8,7.3,10.2,82,1033.7,2,10,2,250,2,11,0,30000,110,7
07-jan-2019 15:00,0,0,0,10.1,0,8.9,7.7,10.4,84,1034,2,8,2,240,2,11,0,25000,120,7
07-jan-2019 16:00,0,0,0,10.4,0,9.2,7.9,10.7,85,1034.1,2,7,2,250,2,11,0,25000,18,7
07-jan-2019 17:00,0,0,0,10.3,0,9.2,8.1,10.7,86,1034,2,8,2,280,2,11,0,25000,15,7
07-jan-2019 18:00,0,0,0,10.2,0,9.3,8.3,11,88,1033.9,2,8,2,260,2,11,0,25000,12,7
07-jan-2019 19:00,0,0,0,10.5,0,9.7,8.8,11.4,90,1033.7,2,8,2,280,2,11,0,25000,13,7
07-jan-2019 20:00,0,0,0,10.5,0,9.8,9.1,11.5,91,1033.9,2,8,2,280,2,11,0,20000,9,7
07-jan-2019 21:00,0,0,0,10.5,0,9.9,9.2,11.7,92,1033.8,2,5,2,250,2,11,0,20000,9,7
07-jan-2019 22:00,0,0,0,10.9,0,10.1,9.3,11.7,90,1033.5,2,8,2,270,2,11,0,20000,10,7
07-jan-2019 23:00,0,0,0,10.9,0,10.1,9.4,11.7,90,1033.8,2,9,2,280,2,11,0,20000,9,7
08-jan-2019 00:00,0,0,0,10.1,0,9.6,9.1,11.5,93,1034.2,2,9,2,290,2,11,0,20000,5,7
08-jan-2019 01:00,0,0,0,9.4,0,9,8.6,11.2,95,1034.5,2,10,2,340,2,11,0,20000,4,7
08-jan-2019 02:00,0,0,0,8.8,0,8.2,7.6,10.4,92,1034.7,2,9,2,330,2,11,0,20000,6,7
08-jan-2019 03:00,0,0,0,8.1,0,7.3,6.4,9.6,89,1034.8,2,11,2,350,2,11,0,20000,25,7
08-jan-2019 04:00,0,0,0,7.9,0,7.3,6.5,9.7,91,1035.2,2,8,2,340,2,11,0,20000,160,7
08-jan-2019 05:00,0,0,0,8,0,7.3,6.4,9.7,90,1035.3,2,7,2,320,2,11,0,20000,12,7
08-jan-2019 06:00,0,0,0,7.9,0,7.2,6.3,9.6,90,1035.1,2,8,2,320,2,11,0,20000,11,7
08-jan-2019 07:00,0,0,0,7.8,0,7.1,6.2,9.5,90,1034.9,2,8,2,330,2,11,0,25000,48,7
08-jan-2019 08:00,0,0,0,7.8,0,7,6,9.4,89,1035.3,2,10,2,340,2,11,0,25000,42,7
08-jan-2019 09:00,0,0,0,7.9,0,7,5.8,9.3,87,1036,2,9,2,320,2,11,0,22000,36,7
08-jan-2019 10:00,0,0,0,7.8,0,6.9,5.7,9.2,87,1036,2,7,2,320,2,11,0.1,22000,140,5
08-jan-2019 11:00,0,0,0,8.2,0,7.2,6,9.4,86,1036.6,2,7,2,320,2,11,0,20000,20,7
08-jan-2019 12:00,0,0,0,8.2,0,7.2,5.9,9.4,86,1036.4,2,6,2,330,2,11,0,25000,130,7
08-jan-2019 13:00,0,0,0,8.6,0,7.4,5.9,9.3,84,1035.8,2,7,2,330,2,11,0,25000,160,6
08-jan-2019 14:00,0,0,0,8.9,0,7.6,6,9.4,82,1035.4,2,10,2,330,2,11,0.7,25000,999,4
08-jan-2019 15:00,0,0,0,8.8,0,7.2,5.2,8.9,78,1035.2,2,11,2,330,2,11,0.5,25000,999,3
08-jan-2019 16:00,0,0,0,8.8,0,7.3,5.6,9,80,1035,2,13,2,340,2,11,0.2,25000,80,6
08-jan-2019 17:00,0,0,0,8.1,0,6.9,5.5,9,83,1035.1,2,13,2,330,2,11,0,25000,999,1
08-jan-2019 18:00,0,0,0,7.6,0,6.7,5.7,9.1,87,1035.4,2,9,2,350,2,11,0,25000,999,3
08-jan-2019 19:00,0,0,0,7.3,0,6.6,5.8,9.2,90,1035.6,2,8,2,330,2,11,0,25000,999,2
08-jan-2019 20:00,0,0,0,7.6,0,7,6.2,9.5,91,1035.9,2,8,2,330,2,11,0,25000,30,7
08-jan-2019 21:00,0,0,0,7.5,0,7,6.3,9.6,93,1036.1,2,7,2,350,2,11,0,25000,9,7
08-jan-2019 22:00,0,0,0,7.6,0,7,6.3,9.5,91,1035.9,2,8,2,330,2,11,0,25000,23,7
08-jan-2019 23:00,0,0,0,7.7,0,7.1,6.4,9.6,91,1035.8,2,6,2,320,2,11,0,25000,12,7
09-jan-2019 00:00,2,0,0,7.8,0,7.6,7.4,10.3,97,1035.6,2,6,2,350,50,52,0,6000,2,7
09-jan-2019 01:00,2,0,0,7.8,0,7.7,7.5,10.4,99,1035.6,2,3,2,340,50,52,0,1800,2,7
09-jan-2019 02:00,0,0.1,0,7.9,0,7.8,7.7,10.5,99,1035.3,2,1,2,250,50,52,0,1200,2,7
09-jan-2019 03:00,0,0.2,0,8,0,7.9,7.7,10.6,99,1035.4,2,1,2,230,50,52,0,1200,2,7
09-jan-2019 04:00,0,0.1,0,7.9,0,7.9,7.9,10.6,100,1035.2,2,2,2,210,51,55,0,1100,2,7
09-jan-2019 05:00,0,0.1,0,7.8,0,7.8,7.7,10.6,100,1034.8,2,2,2,210,51,55,0,800,1,8
09-jan-2019 06:00,0,0.1,0,7.9,0,7.8,7.7,10.5,99,1034.4,2,1,2,210,51,54,0,1200,2,7
09-jan-2019 07:00,2,0,0,8.6,0,8.6,8.5,11.2,100,1033.9,2,4,2,280,51,55,0,3500,3,7
09-jan-2019 08:00,2,0,0,9,0,8.9,8.7,11.3,99,1034.1,2,10,2,310,20,52,0,20000,5,7
09-jan-2019 09:00,2,0,0,9.2,0,9,8.8,11.3,97,1034.5,2,8,2,340,20,52,0,30000,4,7
09-jan-2019 10:00,2,0,0,9.3,0,9.1,8.9,11.4,97,1034.7,2,7,2,340,50,52,0,18000,4,8
09-jan-2019 11:00,2,0,0,9.3,0,9.2,9,11.5,99,1034.7,2,8,2,320,20,52,0,3000,3,8
09-jan-2019 12:00,0,0.2,0,9.4,0,9.3,9.2,11.6,99,1034.3,2,6,2,320,50,52,0,2500,2,8
09-jan-2019 13:00,2,0,0,9.7,0,9.6,9.5,11.9,99,1033.5,2,5,2,330,51,55,0,700,1,8
09-jan-2019 14:00,0,0.1,0,10,0,10,9.9,12.3,100,1033.5,2,5,2,340,50,54,0,6000,2,8
09-jan-2019 15:00,0,0.1,0,10.2,0,10.1,10,12.3,99,1033.3,2,5,2,10,50,54,0,3000,2,8
09-jan-2019 16:00,0,0.2,0,9.5,0,9.4,9.3,11.7,99,1033.2,2,3,2,90,51,54,0,700,2,8
09-jan-2019 17:00,0,0.2,0,9.6,0,9.5,9.4,11.8,99,1033.4,2,3,2,100,50,54,0,1600,3,8
09-jan-2019 18:00,2,0,0,9.1,0,9.1,9,11.6,100,1033.7,2,4,2,90,50,54,0,700,3,8
09-jan-2019 19:00,2,0,0,8.4,0,8.3,8.2,10.9,99,1033.7,2,2,2,110,46,52,0,400,3,8
09-jan-2019 20:00,3,0,0,8.5,0,8.5,8.4,11.1,100,1033.9,2,2,2,50,28,42,0,1600,3,8
09-jan-2019 21:00,3,0,0,8.4,0,8.4,8.3,11,100,1033.9,2,3,2,50,46,54,0,900,2,8
09-jan-2019 22:00,3,0,0,8.2,0,8.2,8.2,10.9,100,1033.7,2,2,2,180,46,44,0,400,1,8
09-jan-2019 23:00,3,0,0,8.1,0,8.1,8,10.8,100,1033.5,2,2,2,210,44,44,0,400,2,8
10-jan-2019 00:00,3,0.1,0,8.3,0,8.3,8.2,10.9,100,1033.5,2,2,2,280,28,54,0,1600,4,8
10-jan-2019 01:00,2,0,0,8.3,0,8.3,8.2,10.9,100,1033.3,2,1,2,10,50,52,0,1500,2,8
10-jan-2019 02:00,0,0.1,0,8.5,0,8.5,8.4,11.1,100,1033.4,2,2,2,10,50,54,0,900,12,8
10-jan-2019 03:00,2,0,0,8.8,0,8.8,8.7,11.3,100,1033.5,2,1,2,220,50,54,0,1300,17,8
